time,actual_x,actual_y,estimated_x,estimated_y,drone_x,drone_y,actual_vx,actual_vy,estimated_vx,estimated_vy
19.39123511314392,3.2511879161312214,6.218182402666836,3.2465853285099278,6.220912824626638,3.4858169930306753,6.233026203481925,-0.44935569841869494,0.16745237844415478,-0.4598827570576339,0.17628777837685256
19.412256717681885,3.2421938983616885,6.2215239491940775,3.237119152468003,6.224443540124275,3.4619014482132213,6.2409888989071645,-0.44998221552973067,0.1661639700517231,-0.4602475173228475,0.17566572174341946
19.432697534561157,3.2331919267718887,6.224848543054849,3.227921323880219,6.227861799039728,3.437929373345775,6.248971774630815,-0.45043356043291244,0.16549307856049797,-0.4605862829137932,0.1750601926895877
19.452363967895508,3.224182922383713,6.228155641194172,3.219066569749487,6.2311384074967675,3.437929373345775,6.248971774630815,-0.4509068162101296,0.16460082847330124,-0.4609108211616717,0.17447502353563546
19.472211122512817,3.215165425864159,6.231444328787486,3.2101186287156334,6.234432583029893,3.4139117130522427,6.256970990032748,-0.4509984187477004,0.16444496599723424,-0.4612434798370489,0.17388388935281165
19.491640329360962,3.2061449731815976,6.23472831043417,3.201345957293904,6.2376464982686635,3.4139117130522427,6.256970990032748,-0.4510816808466917,0.1637232930062529,-0.4615762330453736,0.17330313385736412
19.511416912078857,3.1971208183300823,6.238004719756354,3.1924025884685894,6.2409064482578005,3.389859287094238,6.264982736091591,-0.4513491389003048,0.16365009623758697,-0.4619218721451109,0.17271271288069112
19.530916452407837,3.1880932040665324,6.241272962103628,3.183571782586846,6.244110143598946,3.3657824588887495,6.27300335373307,-0.4514771173602157,0.1633702627477812,-0.46226878756828443,0.17212959911614964
19.551664113998413,3.179061966009418,6.244533145654861,3.174172659056222,6.247504383441113,3.3657824588887495,6.27300335373307,-0.45161524506721307,0.1625474123108912,-0.46263125619204465,0.1715145181385866
19.571107864379883,3.1700271989754882,6.247785991166392,3.1653601969449485,6.250674703460324,3.341690858395617,6.281029433396663,-0.4518801480267663,0.1624728731481458,-0.46296801665631937,0.17093516464595618
19.59111785888672,3.16098896986759,6.25103055987023,3.1562806003317125,6.253926024671981,3.341690858395617,6.281029433396663,-0.4519983876777712,0.16218329541333645,-0.46331720248610037,0.17034183421421162
19.611055850982666,3.1519470860121035,6.254266886239945,3.1472279810858645,6.25715430364795,3.317593117162749,6.289057910849491,-0.45214733926321277,0.16135107118523725,-0.46366281647504926,0.1697520109159207
19.630857944488525,3.1429017038184766,6.257495923232978,3.1382296344574185,6.260349964193728,3.2934967234395027,6.297086119791847,-0.4524079629527043,0.16127674157662014,-0.46400580902486394,0.16916746235199456
19.650902271270752,3.1338531815538593,6.260717272696659,3.129115056344985,6.263573602677137,3.2934967234395027,6.297086119791847,-0.4525055987305889,0.16102219307280619,-0.4643508482856559,0.16857864898722538
19.67136025428772,3.1248013097902354,6.263930912796778,3.119812499978065,6.2668512842069015,3.2694079454855896,6.305111820586695,-0.45264362343018655,0.16021557332448932,-0.46469346929906724,0.16798196304314456
19.690865516662598,3.1157461509203492,6.26713757922603,3.110938453901736,6.269967029615312,3.2694079454855896,6.305111820586695,-0.4529026676994515,0.16013344239087318,-0.4650176068845373,0.16741269747001272
19.711802005767822,3.1066876333922653,6.270336015419841,3.1014126421091546,6.2732978780072175,3.2453318000896014,6.313133213280331,-0.4530037048393308,0.15987839995494715,-0.4653559227889897,0.16680960752827323
19.731525659561157,3.097625498997056,6.273526084592436,3.092441091739545,6.2764260090065145,3.2453318000896014,6.313133213280331,-0.4531621817567118,0.1590220150909592,-0.4656642772194859,0.16624151682903732
19.752371788024902,3.0885598494101796,6.276708592577359,3.0829588939625836,6.2797192070408325,3.221272056093966,6.321148937499919,-0.45342863712303094,0.1589221319625986,-0.46598054795803306,0.16564821054250628
19.773285388946533,3.079490776646312,6.279882646489466,3.073458106547088,6.2830096655705665,3.1972313033859243,6.329158049280277,-0.4535347501206231,0.1586470758157787,-0.4662754286889668,0.16505827037126172
19.792826652526855,3.0704180281884064,6.2830481473526785,3.0645832662223667,6.286075428324162,3.1972313033859243,6.329158049280277,-0.4536946704223636,0.1577908394390768,-0.46654134567894257,0.16450716126060544
19.81255602836609,3.061341693403367,6.286205843481347,3.0556110710011106,6.28916207681281,3.1732110653223415,6.337159982582291,-0.4539648370779346,0.15768012893226332,-0.4668153468110484,0.16395377762517588
19.832713842391968,3.0522618469364238,6.289354786884072,3.0464377428468716,6.292305721029659,3.1732110653223415,6.337159982582291,-0.4540758374252308,0.15737937997826462,-0.4670940328833495,0.16339284094785747
19.85276770591736,3.043178226516234,6.29249485113975,3.0373097318540783,6.295423452458988,3.14921188616965,6.345154519088692,-0.45423964737767253,0.1565122676836197,-0.4673656090874563,0.16283832326572872
19.872512340545654,3.0340909164299648,6.295626757209398,3.028317114973147,6.298484595964163,3.125233458649497,6.353141743743039,-0.45451769026577754,0.15638463125117094,-0.4676314590299483,0.1622950107411683
19.892292261123657,3.024999967853581,6.2987495197396655,3.019299833841992,6.301542708501234,3.125233458649497,6.353141743743039,-0.4546360842930718,0.1560555436177356,-0.4678996460395466,0.1617539367847638
19.91349482536316,3.0159052384439287,6.301863274193756,3.0096365388329587,6.304807006878212,3.1012747703919117,6.3611219935118015,-0.45479064221041776,0.15519666577197339,-0.4681748882218862,0.16118215023706509
19.932421922683716,3.0068068716631964,6.304968917293551,3.001013111831434,6.307715661039045,3.1012747703919117,6.3611219935118015,-0.4550693769154303,0.15507944276202795,-0.4684115249563682,0.16067113990151533
19.952263832092285,2.9977049519057477,6.308065500822838,2.991954693826715,6.31075641067306,3.0773342220444504,6.369095815903781,-0.45518259198539895,0.15475082297042408,-0.4686719531871774,0.1601396229565718
19.97172474861145,2.988599268321509,6.311153016474425,2.983060856494979,6.313731751536477,3.0534097897117416,6.377063911731132,-0.4553368017642075,0.15388259092061615,-0.46893055039360176,0.1596205891790314
19.991807460784912,2.9794899112231565,6.314232216612299,2.973873955195287,6.316792790924509,3.0534097897117416,6.377063911731132,-0.4556196865721539,0.1537539819286396,-0.46919915378572385,0.15908960852122284
20.011452436447144,2.9703769411959757,6.317302113088062,2.9648823017706887,6.319779754577547,3.0294991833740768,6.38502707918503,-0.455743764539966,0.1534218622708937,-0.46945999580649683,0.15857309392005828
20.032192707061768,2.961260112093623,6.320362657546294,2.955387958318388,6.322921228446745,3.0294991833740768,6.38502707918503,-0.45589082453485436,0.15252894823254626,-0.46972813691151827,0.15803423994246002
20.052132844924927,2.952139498940935,6.3234145409281695,2.9462648215430804,6.325933716315504,3.0055999500102546,6.392986177305587,-0.45617883744832943,0.15238584322769397,-0.46997302723491463,0.15751986003174948
