time,actual_x,actual_y,estimated_x,estimated_y,drone_x,drone_y
10.766996383666992,4.822377906385891,5.461241900167101,4.824408061888391,5.459768103655112,2.932892820077487,3.1305880649515316
10.787617444992065,4.815552066201719,5.467414538520984,4.817360254628323,5.46616003977115,2.932892820077487,3.1305880649515316
10.807962656021118,4.808709618109356,5.473573014549522,4.810396929798218,5.4724500429528895,2.9544828463706154,3.1650806658968724
10.827833414077759,4.801848682252977,5.4797126278422805,4.803578051205971,5.478583800765138,2.9544828463706154,3.1650806658968724
10.849117517471313,4.7949758633633035,5.485842504504266,4.7962857976001105,5.4851202837961575,2.975896793113616,3.1996851382934506
10.86874270439148,4.788087486539273,5.491957263914019,4.78953620424987,5.4911419612102765,2.997132062578643,3.2344017974159014
10.888399362564087,4.7811851646431265,5.498060028342489,4.782756675946044,5.497166101267563,2.997132062578643,3.2344017974159014
10.911304473876953,4.77426844245901,5.504148909018754,4.774899904451507,5.504126947101366,3.0181856930077737,3.2692310004006755
10.929688930511475,4.767336466247286,5.510222944934029,4.768545796450128,5.509722256472405,3.0181856930077737,3.2692310004006755
10.949992418289185,4.760387776715279,5.516281557307651,4.761525446356126,5.515884269489404,3.0390547066716276,3.3041729903016988
10.969141960144043,4.753417014816145,5.522319425218597,4.754871963926158,5.5216954154396225,3.0597359718692085,3.3392279654612453
10.990956544876099,4.746424411786738,5.528336684716772,4.747315442509911,5.528273935376808,3.0597359718692085,3.3392279654612453
11.010601043701172,4.73940994568022,5.534333234976956,4.740482501045614,5.53418752187232,3.0802259779308194,3.3743961937398246
11.029748678207397,4.7323735936290685,5.540308971457078,4.733790605348272,5.539949148678641,3.0802259779308194,3.3743961937398246
11.049835681915283,4.725316173635525,5.546264593134579,4.726758500764256,5.5459773914841035,3.100521228051395,3.4096778475412504
11.069405317306519,4.718238548407796,5.552200842879002,4.719881041053519,5.551840796231752,3.100521228051395,3.4096778475412504
